����,����,����,����,����,������(��),���׽���(Ԫ),�ǵ���,�ǵ���(%),����(%),������(%)
2010-03-03,3074.10,3097.01,3098.46,3061.47,1171565,13652205,23.90,0.78,0.00,0.00
2010-03-04,3098.07,3023.37,3102.40,3016.22,1263838,14493996,-73.63,-2.38,0.00,0.00
2010-03-05,3026.64,3031.07,3044.17,3011.09,922596,10576400,7.69,0.25,0.00,0.00
2010-03-08,3036.42,3053.23,3058.83,3030.91,810119,2147483647,22.17,0.73,0.00,0.00
2010-03-09,3053.26,3069.14,3084.85,3028.69,923818,10748964,15.91,0.52,0.00,0.00
2010-03-10,3067.15,3048.93,3085.99,3034.74,846129,2147483647,-20.21,-0.66,0.00,0.00
2010-03-11,3050.64,3051.28,3070.93,3025.31,798721,2147483647,2.36,0.08,0.00,0.00
2010-03-12,3051.47,3013.41,3057.52,3011.97,714189,2147483647,-37.87,-1.24,0.00,0.00
2010-03-15,3010.72,2976.94,3013.52,2963.49,637497,2147483647,-36.47,-1.21,0.00,0.00
2010-03-16,2974.49,2992.84,2993.84,2963.44,596279,2147483647,15.90,0.53,0.00,0.00
2010-03-17,2999.82,3050.48,3050.76,2994.89,870856,10501031,57.64,1.93,0.00,0.00
2010-03-18,3053.16,3046.09,3063.59,3035.02,913791,10854126,-4.39,-0.14,0.00,0.00
2010-03-19,3046.75,3067.75,3069.66,3031.02,884811,10321225,21.66,0.71,0.00,0.00
2010-03-22,3069.66,3074.58,3083.34,3061.76,964994,11343865,6.83,0.22,0.00,0.00
2010-03-23,3076.96,3053.13,3082.97,3051.21,928671,10871826,-21.45,-0.70,0.00,0.00
2010-03-24,3058.93,3056.81,3076.75,3052.21,892663,10352005,3.68,0.12,0.00,0.00
2010-03-25,3051.36,3019.18,3051.36,3012.31,901905,10528500,-37.63,-1.23,0.00,0.00
2010-03-26,3017.22,3059.72,3067.71,3009.91,930777,10895722,40.54,1.34,0.00,0.00
2010-03-29,3076.05,3123.80,3130.28,3071.69,1318951,15518715,64.08,2.09,0.00,0.00
2010-03-30,3123.83,3128.47,3132.58,3113.77,1024315,12518459,4.67,0.15,0.00,0.00
2010-03-31,3129.57,3109.11,3130.11,3101.76,1011433,12280444,-19.36,-0.62,0.00,0.00
2010-04-01,3111.93,3147.42,3148.34,3111.93,1267792,15401426,38.31,1.23,0.00,0.00
2010-04-02,3154.77,3157.96,3159.60,3141.87,1227893,15005085,10.54,0.33,0.00,0.00
2010-04-06,3170.61,3158.68,3177.97,3141.93,1168147,14408262,0.72,0.02,0.00,0.00
2010-04-07,3156.31,3148.22,3161.08,3132.24,1035215,12677162,-10.46,-0.33,0.00,0.00
2010-04-08,3143.45,3118.71,3143.83,3110.26,1146433,14217959,-29.51,-0.94,0.00,0.00
2010-04-09,3118.93,3145.35,3146.46,3114.79,1054259,13409415,26.64,0.85,0.00,0.00
2010-04-12,3151.89,3129.26,3156.21,3111.90,1379627,17500384,-16.08,-0.51,0.00,0.00
2010-04-13,3129.69,3161.25,3173.63,3101.48,1439820,18468946,31.99,1.02,0.00,0.00
2010-04-14,3161.55,3166.18,3167.66,3145.55,1064358,13791938,4.93,0.16,0.00,0.00
2010-04-15,3168.14,3164.97,3181.66,3135.99,1062639,13681295,-1.22,-0.04,0.00,0.00
2010-04-16,3159.67,3130.30,3159.67,3121.37,809349,10290444,-34.66,-1.10,0.00,0.00
2010-04-19,3096.78,2980.30,3096.78,2977.77,1293605,15639443,-150.01,-4.79,0.00,0.00
2010-04-20,2980.08,2979.53,2998.91,2941.35,1017322,12478381,-0.76,-0.03,0.00,0.00
2010-04-21,2984.62,3033.28,3034.33,2972.10,1163085,14602765,53.74,1.80,0.00,0.00
2010-04-22,3021.29,2999.48,3023.64,2978.46,1217266,15333772,-33.79,-1.11,0.00,0.00
2010-04-23,2995.57,2983.54,3015.63,2966.78,1035187,13588139,-15.95,-0.53,0.00,0.00
2010-04-26,2988.08,2969.50,2996.83,2965.83,891466,11625441,-14.03,-0.47,0.00,0.00
2010-04-27,2962.15,2907.93,2962.15,2866.34,1082712,13115855,-61.58,-2.07,0.00,0.00
2010-04-28,2883.17,2900.33,2916.68,2865.47,837494,10485071,-7.60,-0.26,0.00,0.00
2010-04-29,2912.20,2868.43,2928.93,2867.94,893444,11220632,-31.90,-1.10,0.00,0.00
2010-04-30,2867.65,2870.61,2875.81,2820.95,887344,10598997,2.18,0.08,0.00,0.00
2010-05-04,2821.35,2835.28,2862.55,2809.13,660798,2147483647,-35.33,-1.23,0.00,0.00
2010-05-05,2804.51,2857.15,2857.29,2770.33,953405,11415579,21.87,0.77,0.00,0.00
2010-05-06,2838.95,2739.70,2838.95,2735.00,926493,11319942,-117.45,-4.11,0.00,0.00
2010-05-07,2685.99,2688.38,2732.18,2665.81,920262,10850245,-51.32,-1.87,0.00,0.00
2010-05-10,2690.86,2698.76,2713.06,2646.59,818540,2147483647,10.37,0.39,0.00,0.00
2010-05-11,2745.60,2647.57,2751.07,2638.53,878971,10098056,-51.18,-1.90,0.00,0.00
2010-05-12,2628.02,2655.71,2668.12,2604.20,825441,2147483647,8.14,0.31,0.00,0.00
2010-05-13,2653.58,2710.51,2711.07,2646.90,830777,2147483647,54.79,2.06,0.00,0.00
2010-05-14,2692.10,2696.63,2712.86,2677.19,733680,2147483647,-13.88,-0.51,0.00,0.00
2010-05-17,2663.88,2559.93,2663.88,2557.24,826483,2147483647,-136.70,-5.07,0.00,0.00
2010-05-18,2555.14,2594.78,2603.32,2529.63,827923,2147483647,34.85,1.36,0.00,0.00
2010-05-19,2581.63,2587.81,2623.96,2554.98,713721,2147483647,-6.98,-0.27,0.00,0.00
2010-05-20,2571.54,2555.94,2609.64,2551.45,663900,2147483647,-31.87,-1.23,0.00,0.00
2010-05-21,2492.57,2583.52,2584.45,2481.97,838560,2147483647,27.58,1.08,0.00,0.00
2010-05-24,2596.32,2673.42,2680.49,2596.32,1124972,12177122,89.90,3.48,0.00,0.00
2010-05-25,2654.36,2622.63,2659.74,2609.09,932690,10169741,-50.79,-1.90,0.00,0.00
2010-05-26,2620.85,2625.79,2644.94,2610.51,687104,2147483647,3.16,0.12,0.00,0.00
2010-05-27,2615.11,2655.92,2662.08,2583.55,878835,2147483647,30.13,1.15,0.00,0.00
2010-05-28,2680.40,2655.77,2686.54,2641.41,869479,2147483647,-0.15,-0.01,0.00,0.00
2010-05-31,2647.87,2592.15,2665.39,2591.53,787438,2147483647,-63.62,-2.40,0.00,0.00
2010-06-01,2577.76,2568.28,2598.90,2534.27,746661,2147483647,-23.86,-0.92,0.00,0.00
2010-06-02,2548.54,2571.42,2572.34,2521.06,648666,2147483647,3.14,0.12,0.00,0.00
2010-06-03,2575.77,2552.66,2596.14,2551.53,695023,2147483647,-18.77,-0.73,0.00,0.00
2010-06-04,2536.23,2553.59,2556.97,2527.87,565184,2147483647,0.94,0.04,0.00,0.00
2010-06-07,2508.33,2511.73,2527.10,2491.66,656979,2147483647,-41.86,-1.64,0.00,0.00
2010-06-08,2510.08,2513.95,2531.88,2491.65,630324,2147483647,2.22,0.09,0.00,0.00
2010-06-09,2523.88,2583.87,2589.47,2501.12,960309,10266253,69.92,2.78,0.00,0.00
2010-06-10,2561.55,2562.58,2581.05,2554.79,745839,2147483647,-21.29,-0.82,0.00,0.00
2010-06-11,2574.90,2569.94,2590.98,2566.62,665192,2147483647,7.36,0.29,0.00,0.00
2010-06-17,2588.97,2560.24,2595.51,2559.72,549570,2147483647,-9.70,-0.38,0.00,0.00
2010-06-18,2556.60,2513.22,2568.86,2505.33,672184,2147483647,-47.02,-1.84,0.00,0.00
2010-06-21,2517.29,2586.21,2587.34,2504.32,785544,2147483647,72.99,2.90,0.00,0.00
2010-06-22,2579.63,2588.70,2598.35,2572.96,636814,2147483647,2.49,0.10,0.00,0.00
2010-06-23,2576.34,2569.87,2593.67,2546.52,587768,2147483647,-18.83,-0.73,0.00,0.00
2010-06-24,2563.64,2566.74,2586.90,2554.34,488565,2147483647,-3.13,-0.12,0.00,0.00
2010-06-25,2556.54,2552.82,2572.83,2534.27,500788,2147483647,-13.93,-0.54,0.00,0.00
2010-06-28,2550.65,2535.28,2561.49,2528.39,432039,2147483647,-17.54,-0.69,0.00,0.00
2010-06-29,2534.50,2427.05,2541.14,2425.93,737449,2147483647,-108.22,-4.27,0.00,0.00
2010-06-30,2409.54,2398.37,2411.44,2382.36,552105,2147483647,-28.68,-1.18,0.00,0.00
2010-07-01,2393.95,2373.79,2410.77,2371.78,499676,2147483647,-24.58,-1.02,0.00,0.00
2010-07-02,2371.32,2382.90,2386.40,2319.74,683295,2147483647,9.11,0.38,0.00,0.00
2010-07-05,2358.76,2363.95,2378.09,2335.57,479964,2147483647,-18.95,-0.80,0.00,0.00
2010-07-06,2358.28,2409.42,2409.78,2356.55,613642,2147483647,45.48,1.92,0.00,0.00
2010-07-07,2407.67,2421.12,2421.68,2392.57,561107,2147483647,11.69,0.49,0.00,0.00
2010-07-08,2429.68,2415.15,2436.28,2402.00,544859,2147483647,-5.97,-0.25,0.00,0.00
2010-07-09,2416.58,2470.92,2485.60,2398.68,858901,2147483647,55.77,2.31,0.00,0.00
2010-07-12,2468.54,2490.72,2501.02,2455.81,829223,2147483647,19.80,0.80,0.00,0.00
2010-07-13,2468.69,2450.29,2468.69,2439.24,663270,2147483647,-40.43,-1.62,0.00,0.00
2010-07-14,2456.10,2470.44,2494.59,2456.10,729461,2147483647,20.15,0.82,0.00,0.00
2010-07-15,2465.99,2424.30,2487.24,2423.65,1055392,2147483647,-46.14,-1.87,0.00,0.00
2010-07-16,2414.68,2424.27,2428.46,2389.07,707933,2147483647,-0.03,-0.00,0.00,0.00
2010-07-19,2399.58,2475.42,2484.19,2392.27,888389,2147483647,51.15,2.11,0.00,0.00
2010-07-20,2477.75,2528.73,2530.33,2477.46,1185983,11164175,53.31,2.15,0.00,0.00
2010-07-21,2529.62,2535.39,2553.45,2520.15,1142478,10577252,6.66,0.26,0.00,0.00
2010-07-22,2525.98,2562.41,2563.24,2522.20,1059342,2147483647,27.01,1.07,0.00,0.00
2010-07-23,2566.85,2572.03,2579.52,2549.24,1143731,10116859,9.62,0.38,0.00,0.00
2010-07-26,2576.37,2588.68,2589.48,2556.47,933264,2147483647,16.66,0.65,0.00,0.00
2010-07-27,2581.59,2575.37,2588.00,2565.64,866052,2147483647,-13.32,-0.51,0.00,0.00
2010-07-28,2574.32,2633.66,2636.00,2564.16,1289795,12194719,58.30,2.26,0.00,0.00
2010-07-29,2635.05,2648.12,2656.41,2623.94,1391236,13120031,14.45,0.55,0.00,0.00
2010-07-30,2642.85,2637.50,2643.03,2614.73,947737,2147483647,-10.61,-0.40,0.00,0.00
2010-08-02,2635.81,2672.52,2675.76,2633.65,1129446,11022861,35.01,1.33,0.00,0.00
2010-08-03,2678.79,2627.00,2681.79,2626.72,1279710,13039749,-45.51,-1.70,0.00,0.00
2010-08-04,2620.50,2638.52,2638.90,2589.99,1121237,11284572,11.52,0.44,0.00,0.00
2010-08-05,2636.24,2620.76,2640.59,2606.62,1135143,11542638,-17.77,-0.67,0.00,0.00
2010-08-06,2618.71,2658.39,2659.41,2598.91,1209272,12336452,37.63,1.44,0.00,0.00
2010-08-09,2656.36,2672.53,2676.09,2650.40,1199647,12655718,14.14,0.53,0.00,0.00
2010-08-10,2672.79,2595.27,2675.31,2594.34,1270100,12956770,-77.26,-2.89,0.00,0.00
2010-08-11,2587.61,2607.50,2618.45,2586.02,869414,2147483647,12.22,0.47,0.00,0.00
2010-08-12,2584.92,2575.47,2608.76,2570.96,926752,2147483647,-32.02,-1.23,0.00,0.00
2010-08-13,2576.69,2606.70,2607.03,2564.84,888204,2147483647,31.23,1.21,0.00,0.00
2010-08-16,2603.79,2661.71,2665.31,2596.77,1258628,13073685,55.01,2.11,0.00,0.00
2010-08-17,2663.18,2671.89,2677.57,2654.01,1226382,12859772,10.19,0.38,0.00,0.00
2010-08-18,2674.50,2666.30,2687.76,2654.41,1362543,12883104,-5.59,-0.21,0.00,0.00
2010-08-19,2669.43,2687.98,2701.93,2659.30,1284416,13323365,21.68,0.81,0.00,0.00
2010-08-20,2677.02,2642.31,2683.29,2636.91,1161721,11981733,-45.67,-1.70,0.00,0.00
2010-08-23,2637.82,2639.37,2656.12,2629.71,881365,2147483647,-2.94,-0.11,0.00,0.00
2010-08-24,2636.53,2650.31,2667.17,2614.56,1072436,10631834,10.94,0.41,0.00,0.00
2010-08-25,2634.95,2596.58,2645.50,2595.73,1096958,10826574,-53.73,-2.03,0.00,0.00
2010-08-26,2604.88,2603.48,2616.96,2590.61,803138,2147483647,6.90,0.27,0.00,0.00
2010-08-27,2602.50,2610.74,2613.49,2588.64,704660,2147483647,7.26,0.28,0.00,0.00
2010-08-30,2622.27,2652.66,2656.36,2620.19,1104795,12086240,41.92,1.61,0.00,0.00
2010-08-31,2644.79,2638.80,2647.25,2626.79,1108902,12475374,-13.87,-0.52,0.00,0.00
2010-09-01,2641.05,2622.88,2662.88,2604.49,1271649,13849397,-15.92,-0.60,0.00,0.00
2010-09-02,2646.89,2655.78,2659.98,2636.42,1240762,14206583,32.89,1.25,0.00,0.00
2010-09-03,2658.13,2655.39,2660.54,2631.85,1294565,14597523,-0.38,-0.01,0.00,0.00
2010-09-06,2667.20,2696.25,2698.60,2664.24,1442090,16024381,40.86,1.54,0.00,0.00
2010-09-07,2698.22,2698.36,2704.93,2679.02,1122315,12361981,2.11,0.08,0.00,0.00
2010-09-08,2687.71,2695.29,2695.84,2674.32,1135194,13096145,-3.07,-0.11,0.00,0.00
2010-09-09,2698.64,2656.35,2698.64,2651.60,1329894,15615883,-38.94,-1.44,0.00,0.00
2010-09-10,2657.24,2663.21,2667.84,2628.83,1130411,13413026,6.86,0.26,0.00,0.00
2010-09-13,2665.66,2688.32,2696.67,2660.61,1179189,14079634,25.11,0.94,0.00,0.00
2010-09-14,2694.07,2688.52,2703.78,2678.97,1207124,14103335,0.20,0.01,0.00,0.00
2010-09-15,2688.39,2652.50,2688.49,2645.86,1220398,13847477,-36.02,-1.34,0.00,0.00
2010-09-16,2646.92,2602.47,2653.27,2583.34,1189982,12850304,-50.04,-1.89,0.00,0.00
2010-09-17,2607.55,2598.69,2615.08,2592.53,831713,2147483647,-3.78,-0.15,0.00,0.00
2010-09-20,2601.48,2588.71,2607.35,2573.63,794695,2147483647,-9.98,-0.38,0.00,0.00
2010-09-21,2593.76,2591.55,2601.10,2580.18,581014,2147483647,2.84,0.11,0.00,0.00
2010-09-27,2600.54,2627.97,2629.05,2597.14,768446,2147483647,36.42,1.41,0.00,0.00
2010-09-28,2625.33,2611.35,2625.33,2607.02,931174,11500908,-16.61,-0.63,0.00,0.00
2010-09-29,2608.92,2610.68,2634.12,2603.93,886186,10588385,-0.68,-0.03,0.00,0.00
2010-09-30,2599.72,2655.66,2656.00,2597.60,895803,10708151,44.98,1.72,0.00,0.00
2010-10-08,2681.25,2738.74,2747.80,2677.99,1357595,16761433,83.09,3.13,0.00,0.00
2010-10-11,2755.03,2806.94,2823.60,2755.03,2075352,25346981,68.20,2.49,0.00,0.00
2010-10-12,2795.76,2841.41,2843.43,2782.34,1674283,21178746,34.47,1.23,0.00,0.00
2010-10-13,2842.14,2861.36,2862.03,2826.22,1852816,22838538,19.95,0.70,0.00,0.00
2010-10-14,2881.55,2879.64,2919.41,2864.52,2294617,26468245,18.27,0.64,0.00,0.00
2010-10-15,2863.74,2971.16,2971.16,2858.22,2365685,27295077,91.52,3.18,0.00,0.00
2010-10-18,2985.46,2955.23,3026.10,2944.72,2633169,30123108,-15.93,-0.54,0.00,0.00
2010-10-19,2949.63,3001.85,3002.37,2931.91,1706678,19962828,46.63,1.58,0.00,0.00
2010-10-20,2947.51,3003.95,3041.15,2942.51,2078044,26206485,2.10,0.07,0.00,0.00
2010-10-21,3009.22,2983.53,3018.24,2958.55,1614361,20507303,-20.42,-0.68,0.00,0.00
2010-10-22,2976.75,2975.04,2997.62,2954.62,1470798,19490156,-8.49,-0.28,0.00,0.00
2010-10-25,2979.71,3051.42,3051.54,2959.30,1921142,25171140,76.38,2.57,0.00,0.00
2010-10-26,3065.84,3041.54,3073.38,3017.82,1987789,26036192,-9.88,-0.32,0.00,0.00
2010-10-27,3031.65,2997.05,3056.40,2988.87,1762682,23010530,-44.49,-1.46,0.00,0.00
2010-10-28,2989.29,2992.58,3007.01,2969.30,1435379,18568118,-4.47,-0.15,0.00,0.00
2010-10-29,2993.30,2978.84,2996.77,2955.48,1471097,19456038,-13.74,-0.46,0.00,0.00
2010-11-01,2986.89,3054.02,3054.05,2986.89,1862431,25104718,75.19,2.52,0.00,0.00
2010-11-02,3061.63,3045.43,3089.57,3029.32,2249472,30650948,-8.59,-0.28,0.00,0.00
2010-11-03,3044.02,3030.99,3069.07,3017.10,1898480,24396788,-14.45,-0.47,0.00,0.00
2010-11-04,3035.37,3086.94,3087.42,3035.37,1768570,22810307,55.95,1.85,0.00,0.00
2010-11-05,3129.87,3129.50,3142.59,3105.92,2119558,27317838,42.56,1.38,0.00,0.00
2010-11-08,3140.40,3159.51,3160.70,3124.09,2054179,25924202,30.02,0.96,0.00,0.00
2010-11-09,3159.02,3135.00,3159.02,3110.34,1924557,24808937,-24.51,-0.78,0.00,0.00
2010-11-10,3120.44,3115.36,3124.26,3093.88,1850524,24897431,-19.64,-0.63,0.00,0.00
2010-11-11,3108.51,3147.74,3186.72,3102.77,2102747,28698444,32.39,1.04,0.00,0.00
2010-11-12,3121.92,2985.43,3150.15,2975.16,2330849,29840591,-162.31,-5.16,0.00,0.00
2010-11-15,2984.87,3014.41,3016.13,2939.68,1531524,19709409,28.98,0.97,0.00,0.00
2010-11-16,3007.64,2894.54,3007.64,2885.75,1710893,22167419,-119.88,-3.98,0.00,0.00
2010-11-17,2852.48,2838.86,2891.05,2824.12,1237802,15870199,-55.68,-1.92,0.00,0.00
2010-11-18,2855.61,2865.45,2873.70,2827.18,1022261,12777055,26.59,0.94,0.00,0.00
2010-11-19,2879.66,2888.57,2888.75,2806.64,1237784,15577507,23.11,0.81,0.00,0.00
2010-11-22,2861.61,2884.37,2904.97,2852.77,1271177,16268547,-4.20,-0.15,0.00,0.00
2010-11-23,2872.17,2828.28,2872.17,2791.58,1163119,14507950,-56.09,-1.94,0.00,0.00
2010-11-24,2794.86,2859.94,2861.49,2794.86,1161562,14788163,31.65,1.12,0.00,0.00
2010-11-25,2875.86,2898.26,2901.68,2856.96,1316084,16718548,38.33,1.34,0.00,0.00
2010-11-26,2890.29,2871.70,2894.42,2851.96,1108661,14356392,-26.56,-0.92,0.00,0.00
2010-11-29,2861.15,2866.36,2878.83,2841.80,1024525,13397091,-5.34,-0.19,0.00,0.00
2010-11-30,2863.41,2820.18,2881.16,2758.92,1393248,17308502,-46.17,-1.61,0.00,0.00
2010-12-01,2810.54,2823.45,2834.20,2795.81,812632,10425788,3.27,0.12,0.00,0.00
2010-12-02,2860.46,2843.61,2870.81,2841.47,1041957,13221637,20.16,0.71,0.00,0.00
2010-12-03,2846.72,2842.43,2853.40,2822.74,835210,10592690,-1.18,-0.04,0.00,0.00
2010-12-06,2850.38,2857.18,2871.41,2831.70,897730,11083235,14.75,0.52,0.00,0.00
2010-12-07,2843.77,2875.86,2884.53,2809.11,867854,11126669,18.68,0.65,0.00,0.00
2010-12-08,2868.73,2848.55,2880.56,2843.94,867073,11022718,-27.32,-0.95,0.00,0.00
2010-12-09,2837.61,2810.95,2854.70,2808.51,946225,10874783,-37.60,-1.32,0.00,0.00
2010-12-10,2798.74,2841.04,2850.42,2792.52,804961,2147483647,30.09,1.07,0.00,0.00
2010-12-13,2850.32,2922.95,2923.77,2847.66,1288784,15994959,81.91,2.88,0.00,0.00
2010-12-14,2928.30,2927.08,2933.41,2912.42,1209449,15296733,4.12,0.14,0.00,0.00
2010-12-15,2927.26,2911.41,2939.05,2905.65,1094624,14337018,-15.66,-0.54,0.00,0.00
2010-12-16,2908.86,2898.14,2921.28,2891.86,876063,10977005,-13.28,-0.46,0.00,0.00
2010-12-17,2896.77,2893.74,2898.81,2881.00,736771,2147483647,-4.40,-0.15,0.00,0.00
2010-12-20,2901.47,2852.92,2911.56,2804.56,1137554,14660540,-40.82,-1.41,0.00,0.00
2010-12-21,2857.59,2904.11,2908.17,2846.63,1068256,13646536,51.20,1.79,0.00,0.00
2010-12-22,2910.73,2877.90,2917.20,2867.05,983255,12606739,-26.22,-0.90,0.00,0.00
2010-12-23,2874.20,2855.22,2893.71,2849.84,890024,10937294,-22.68,-0.79,0.00,0.00
2010-12-24,2841.35,2835.16,2853.49,2813.50,812168,2147483647,-20.06,-0.70,0.00,0.00
2010-12-27,2842.81,2781.40,2876.81,2774.54,978072,12339014,-53.76,-1.90,0.00,0.00
2010-12-28,2768.03,2732.99,2775.15,2730.41,843326,2147483647,-48.41,-1.74,0.00,0.00
2010-12-29,2735.48,2751.53,2753.03,2721.48,639412,2147483647,18.54,0.68,0.00,0.00
2010-12-30,2751.97,2759.57,2768.13,2724.54,731720,2147483647,8.05,0.29,0.00,0.00
2010-12-31,2759.16,2808.08,2808.93,2758.13,833502,10844174,48.50,1.76,0.00,0.00
2011-01-04,2825.33,2852.65,2855.40,2810.11,1100727,14565981,44.57,1.59,0.00,0.00
2011-01-05,2833.12,2838.59,2850.49,2824.30,1044152,13526479,-14.06,-0.49,0.00,0.00
2011-01-06,2838.43,2824.20,2853.88,2816.95,847056,11325158,-14.40,-0.51,0.00,0.00
2011-01-07,2820.67,2838.80,2868.01,2807.87,1131295,13716350,14.60,0.52,0.00,0.00
2011-01-10,2832.62,2791.81,2847.36,2786.86,907808,11079677,-46.99,-1.66,0.00,0.00
2011-01-11,2783.48,2804.05,2810.76,2770.34,805537,2147483647,12.24,0.44,0.00,0.00
2011-01-12,2811.78,2821.30,2828.47,2788.13,792461,2147483647,17.26,0.62,0.00,0.00
2011-01-13,2830.53,2827.71,2837.53,2810.87,748862,2147483647,6.41,0.23,0.00,0.00
2011-01-14,2817.05,2791.34,2817.05,2780.44,767538,2147483647,-36.37,-1.29,0.00,0.00
2011-01-17,2772.45,2706.66,2780.94,2698.78,925191,10484916,-84.68,-3.03,0.00,0.00
2011-01-18,2696.15,2708.98,2715.41,2683.37,603772,2147483647,2.32,0.09,0.00,0.00
2011-01-19,2707.82,2758.10,2759.60,2700.81,784931,2147483647,49.12,1.81,0.00,0.00
2011-01-20,2752.80,2677.65,2752.80,2676.13,860471,2147483647,-80.44,-2.92,0.00,0.00
2011-01-21,2668.68,2715.29,2746.18,2667.29,956390,10284343,37.64,1.41,0.00,0.00
2011-01-24,2716.52,2695.72,2736.11,2690.65,879208,2147483647,-19.57,-0.72,0.00,0.00
2011-01-25,2691.69,2677.43,2701.04,2661.45,694814,2147483647,-18.29,-0.68,0.00,0.00
2011-01-26,2677.17,2708.81,2710.74,2676.77,607508,2147483647,31.38,1.17,0.00,0.00
2011-01-27,2690.82,2749.15,2753.00,2677.21,1055691,11524705,40.34,1.49,0.00,0.00
2011-01-28,2741.31,2752.75,2759.44,2733.29,854279,2147483647,3.60,0.13,0.00,0.00
2011-01-31,2751.53,2790.69,2790.92,2748.54,915028,10684148,37.94,1.38,0.00,0.00
2011-02-01,2795.07,2798.96,2805.05,2785.30,733500,2147483647,8.27,0.30,0.00,0.00
2011-02-09,2778.70,2774.07,2804.21,2764.87,872577,10483924,-24.90,-0.89,0.00,0.00
2011-02-10,2769.65,2818.16,2819.06,2760.18,979197,11714863,44.10,1.59,0.00,0.00
2011-02-11,2815.12,2827.33,2835.41,2807.61,1077581,12772453,9.16,0.33,0.00,0.00
2011-02-14,2828.57,2899.13,2906.26,2828.57,1542429,17979761,71.81,2.54,0.00,0.00
2011-02-15,2900.43,2899.24,2934.47,2892.64,1524498,18733386,0.10,0.00,0.00,0.00
2011-02-16,2893.68,2923.90,2924.19,2882.55,1278056,16006764,24.66,0.85,0.00,0.00
2011-02-17,2929.26,2926.96,2939.28,2905.03,1304154,16904761,3.07,0.10,0.00,0.00
2011-02-18,2924.23,2899.79,2924.23,2890.26,1137754,14202676,-27.17,-0.93,0.00,0.00
2011-02-21,2886.54,2932.25,2932.82,2884.19,1188558,14622307,32.45,1.12,0.00,0.00
2011-02-22,2941.32,2855.52,2944.41,2851.62,1530046,19178155,-76.73,-2.62,0.00,0.00
2011-02-23,2844.99,2862.63,2868.48,2839.20,1110830,13763121,7.12,0.25,0.00,0.00
2011-02-24,2861.39,2878.60,2881.54,2854.56,1097725,13732170,15.97,0.56,0.00,0.00
2011-02-25,2876.78,2878.57,2890.32,2848.65,1000940,12424693,-0.04,-0.00,0.00,0.00
2011-02-28,2880.17,2905.05,2906.17,2861.82,1187057,14833706,26.49,0.92,0.00,0.00
2011-03-01,2906.28,2918.92,2931.58,2901.55,1365550,17222892,13.87,0.48,0.00,0.00
2011-03-02,2905.51,2913.81,2924.96,2883.57,1334422,16543929,-5.11,-0.18,0.00,0.00
2011-03-03,2918.73,2902.98,2937.56,2900.76,1504888,17769688,-10.83,-0.37,0.00,0.00
2011-03-04,2902.19,2942.31,2944.46,2898.08,1182772,14449121,39.33,1.35,0.00,0.00
2011-03-07,2952.72,2996.21,3000.43,2952.72,1601058,20791076,53.91,1.83,0.00,0.00
2011-03-08,2996.73,2999.94,3001.62,2976.60,1266811,16865678,3.73,0.12,0.00,0.00
2011-03-09,3002.55,3002.15,3012.04,2989.34,1247907,16531776,2.21,0.07,0.00,0.00
2011-03-10,2995.77,2957.14,2995.77,2954.37,1237998,16646613,-45.01,-1.50,0.00,0.00
2011-03-11,2942.42,2933.80,2966.98,2927.68,1159944,15265265,-23.35,-0.79,0.00,0.00
2011-03-14,2923.98,2937.63,2939.65,2914.46,1169106,15252599,3.83,0.13,0.00,0.00
2011-03-15,2927.98,2896.26,2927.98,2850.95,1549519,18764601,-41.37,-1.41,0.00,0.00
2011-03-16,2894.25,2930.80,2934.02,2894.25,1307772,16581191,34.55,1.19,0.00,0.00
2011-03-17,2906.95,2897.30,2935.63,2885.65,1377978,17058581,-33.51,-1.14,0.00,0.00
2011-03-18,2920.81,2906.89,2930.61,2900.87,1006373,12748719,9.59,0.33,0.00,0.00
2011-03-21,2913.91,2909.14,2927.07,2895.15,967602,12240513,2.25,0.08,0.00,0.00
2011-03-22,2917.69,2919.14,2923.39,2884.75,951174,12019060,10.01,0.34,0.00,0.00
2011-03-23,2919.02,2948.48,2950.42,2911.63,1126034,13831853,29.34,1.00,0.00,0.00
2011-03-24,2949.85,2946.71,2958.66,2942.13,1089559,13726600,-1.77,-0.06,0.00,0.00
2011-03-25,2948.54,2977.81,2985.08,2946.70,1363963,17113687,31.11,1.06,0.00,0.00
2011-03-28,2985.36,2984.01,3005.78,2979.20,1560168,19633511,6.19,0.21,0.00,0.00
2011-03-29,2979.86,2958.08,2994.17,2953.54,1685432,19960075,-25.93,-0.87,0.00,0.00
2011-03-30,2955.45,2955.77,2968.18,2935.75,1264935,15254718,-2.31,-0.08,0.00,0.00
2011-03-31,2954.65,2928.11,2961.63,2914.38,1089356,13440818,-27.66,-0.94,0.00,0.00
2011-04-01,2932.48,2967.41,2967.85,2924.39,998440,12571919,39.30,1.34,0.00,0.00
2011-04-06,2964.21,3001.36,3005.24,2963.90,1416506,17648779,33.95,1.14,0.00,0.00
2011-04-07,3003.20,3007.91,3012.29,2990.31,1247345,15294171,6.55,0.22,0.00,0.00
2011-04-08,3005.37,3030.02,3031.10,2998.34,1143377,14712203,22.11,0.74,0.00,0.00
2011-04-11,3037.91,3022.75,3059.57,3019.89,1471895,18275128,-7.28,-0.24,0.00,0.00
2011-04-12,3012.80,3021.37,3039.12,3003.45,1459905,16560247,-1.38,-0.05,0.00,0.00
